sim_id,p_NiNi_phi0,p_NiNi_gamma,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_F0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
93.0,2.513345819289715,5.188848937154573,3.964273744563489,2.0776714401249734,6.8968078694230215,4.805973039246138,-4.2049279378601545,-117028.89830132276,5.71962145539052,-117024.44830132276,2.19962145539052
117.0,3.9517774433484356,6.01074346345559,3.111818037443614,3.889674868393038,3.0995072956144814,1.0116609114400887,-4.729369129490462,-0.153148774497218,5.72878237046627,4.296851225502782,2.20878237046627
29.0,1.9324668661775624,4.94927643874325,3.9462582770382912,2.0438533064800346,2.31164764966762,4.719069418371045,-2.2274620419335136,-9.7939018654071,5.72897482114125,-5.3439018654071,2.20897482114125
91.0,3.605070661034494,3.56208321130116,2.9062270928853646,3.065922373431927,3.1354420756549004,1.6591188294034414,-4.784626341708106,-0.3067880220115025,5.72571867140047,4.143211977988497,2.20571867140047
1.0,3.532722759402394,4.828630469722498,3.6462599878182576,2.8377474645052354,2.5534815376743154,3.2144952087112877,-4.613725217413911,-3.960707919938175,5.73126607060708,0.489292080061825,2.21126607060708
47.0,3.549751145297678,5.695517978437811,3.920097378378118,1.3584862499644503,3.285127163200555,4.511318267930031,-3.8069643723933524,-18.10844725938735,5.72198397272175,-13.658447259387351,2.20198397272175
98.0,0.11379282613746088,6.351225333893051,3.7636930398226225,2.1817472918526417,4.2858158356264235,3.6855033326453754,-0.17492121576029263,-0.4250166899164625,5.73367068165257,4.024983310083537,2.21367068165257
59.0,0.27581804660810205,2.5105135878669484,4.515871361873515,2.173099738284382,2.0290281258058123,3.496902872861306,-2.9033936244091523,-2.626836317271125,5.73415162293233,1.8231636827288753,2.2141516229323304
58.0,2.424630486745949,4.427755038014231,3.2301580734825324,1.2967554317954917,2.1507775024298823,2.885477686644538,-1.0816827346830027,-0.459682645971765,5.73434726554562,3.9903173540282353,2.21434726554562
